,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
25,327,1733,1586,964,1586,1226,964,1740,1888,615,615,615,327,1789,1789,843,374,1888,1888,327,843,969,1396,843,1733,1396,1626,89,473,1926,964,843,1789,964,89,843,1396,615,1733,1626,327,1396,1396,327,969,777,327,1396,473,1888,1586,969,1926,1888,1226,327,374,1586,843,1888,777,1926,1626,1740,89,1396,615,1926,1740,1226,1586,615,327,969,1226,473,1586,1770,615,969,1740,89,1888,843,89,1770,89,777,1226,1626,1626,777,1626,964,969,473,327,1770,777,89,1626.0,615.0,327.0,1770.0,1926.0,1740.0,777.0,1586.0,374.0,777.0,327.0,327.0,615.0,1740.0,1396.0,969.0,1396.0,1733.0,964.0,1888.0,1626.0,1789.0,89.0,473.0,1733.0,1226.0,964.0,777.0,615.0,1740.0,843.0,1626.0,1586.0,1226.0,1740.0,964.0,843.0,843.0,969.0,89.0,1926.0,374.0,1926.0,473.0,777.0,1789.0,89.0,1396.0,374.0,1733.0,1926.0,473.0,327.0,1733.0,1926.0,615.0,1740.0,1733.0,473.0,89.0,327.0,1789.0,777.0,473.0,374.0,1926.0,1586.0,615.0,1226.0,969.0,777.0,1926.0,1396.0,1770.0,89.0,1888.0,777.0,1396.0,969.0,1626.0,969.0,1740.0,964.0,1740.0,615.0,473.0,,,,,,,,,,,,,
26,137,137,414,414,224,1471,1519,1519,122,137,153,1490,1519,1069,153,414,226,1278,1744,1069,510,1377,1744,137,226,1069,414,1471,552,224,226,122,1471,1377,510,122,153,1278,226,1377,122,1744,1069,1377,1069,224,552,137,1377,1744,414,224,552,1519,1471,1519,224,469,137,1471,224,1278,1471,469,122,469,552,510,1278,1519,552,122,1471,552,1744,1471,153,1069,1278,1519,1490,224,226,1889,1490,1519,1524,1519,137,1278,1524,1377,137,137,1377,469,137,1519,1377,414,153.0,1744.0,1377.0,552.0,1524.0,1069.0,1744.0,1744.0,469.0,137.0,153.0,1519.0,224.0,510.0,224.0,510.0,1744.0,1519.0,1471.0,1278.0,1490.0,122.0,226.0,552.0,1519.0,153.0,137.0,122.0,469.0,153.0,414.0,224.0,137.0,226.0,510.0,1377.0,1519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,740,1585,46,713,1585,418,1585,740,713,1759,647,458,1147,1585,647,746,418,1147,746,1147,740,46,1585,740,647,740,746,647,361,647,46,713,361,740,740,1147,647,458,1759,46,647,746,418,1759,361,361,1147,713,647,1759,46,46,458,746,458,46,647,647,1759,1585,647,1147,458,458,418,746,713,418,713,740,647,740,1759,740,361,647,740,458,1759,1585,713,46,1585,418,1585,1585,46,1147,647,746,740,1759,46,458,418,361,740,46,1147,418,1585.0,458.0,1759.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,216,127,216,1190,301,1431,443,216,301,357,1529,1944,443,1451,357,443,357,301,270,1451,1944,147,443,270,1583,1583,443,443,357,127,564,1431,1944,1529,443,533,1190,564,174,1944,1431,147,270,270,1190,270,174,587,533,1431,533,564,301,174,147,587,301,1950,301,1431,1190,301,1529,216,1583,1529,1583,587,533,216,1944,1431,174,443,1431,357,1583,357,216,301,1451,587,587,1944,174,1190,1529,270,270,1451,1944,443,1431,1451,1950,1950,1944,216,1431,443,564.0,1190.0,1190.0,127.0,1190.0,270.0,443.0,443.0,1431.0,147.0,357.0,147.0,587.0,1950.0,357.0,1950.0,216.0,1529.0,1950.0,1950.0,1944.0,174.0,301.0,1583.0,1451.0,357.0,443.0,1190.0,147.0,1944.0,533.0,443.0,587.0,216.0,127.0,1583.0,357.0,564.0,1451.0,1944.0,147.0,587.0,357.0,174.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,718,1136,1654,325,1129,1136,718,1654,325,1668,1502,1419,1668,1668,1129,613,1186,949,1449,1129,1668,718,1634,1502,1419,325,1634,1186,45,1502,1129,1129,1419,1129,1654,949,613,718,1634,1668,1186,1186,325,1449,325,325,1654,1186,949,1419,949,1654,949,1502,1634,718,325,1136,1502,325,633,1502,1129,1502,1668,1634,1654,1186,1129,1186,1186,1654,718,1129,1449,325,613,1634,1419,1419,1634,1502,1654,325,1634,1449,1419,718,45,1502,45,1419,1136,1668,1136,45,1668,1654,1419,1668,45.0,949.0,1449.0,1186.0,949.0,1502.0,949.0,613.0,45.0,633.0,633.0,1186.0,1634.0,633.0,1419.0,718.0,633.0,1668.0,325.0,1668.0,1136.0,1502.0,1129.0,1136.0,1129.0,1654.0,45.0,949.0,325.0,1668.0,1419.0,613.0,718.0,1419.0,1634.0,45.0,1419.0,613.0,1136.0,949.0,1186.0,1136.0,45.0,1136.0,633.0,613.0,1136.0,1186.0,1668.0,1654.0,1136.0,718.0,1136.0,1654.0,325.0,633.0,633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1012,211,1807,6,1057,1701,1042,478,1042,211,648,445,1042,1701,1880,1701,566,1583,1032,343,6,1701,1129,1129,1758,1758,1057,1583,1012,1279,1129,1324,343,1012,566,1758,1324,648,1758,566,1032,1129,1042,211,1012,1880,1324,1057,478,1042,1701,6,648,489,211,1042,1880,1032,1129,1324,1583,343,566,648,489,1701,648,478,1129,566,445,343,648,211,1129,489,211,343,445,211,1032,1701,1758,1324,1032,1012,1032,1279,1279,1042,1701,1701,1583,1880,1701,211,1042,1057,1032,343,478.0,648.0,1129.0,445.0,1880.0,1032.0,648.0,1758.0,6.0,566.0,1032.0,1758.0,1701.0,648.0,1583.0,211.0,1583.0,648.0,1042.0,489.0,1042.0,1324.0,1129.0,343.0,1042.0,648.0,6.0,1880.0,489.0,478.0,1701.0,1057.0,489.0,1032.0,1583.0,489.0,1758.0,6.0,343.0,1032.0,1129.0,1758.0,445.0,648.0,566.0,1880.0,6.0,6.0,478.0,6.0,1583.0,1807.0,1880.0,1324.0,489.0,211.0,1279.0,1042.0,1032.0,1583.0,6.0,1758.0,1880.0,1057.0,1012.0,1057.0,1279.0,1880.0,6.0,445.0,566.0,1057.0,1583.0,343.0,478.0,1807.0,489.0,1129.0,489.0,1880.0,478.0,1129.0,1042.0,478.0,1701.0,6.0,566.0,211.0,,,,,,,,,,,
31,1384,1669,1841,1021,1201,1841,1669,1021,1253,1384,1201,125,1253,1669,1765,428,254,1765,1253,1819,249,1983,125,249,1841,1021,125,1326,1326,1838,1384,1819,811,428,1253,1819,1384,1983,1728,1326,100,1841,100,254,1819,1728,538,1253,1765,1201,1021,1021,1841,125,428,1021,1384,1819,1253,1201,1021,100,1384,100,538,1253,1983,538,1728,1384,1725,1021,1253,1725,249,1841,1838,1728,254,811,1021,428,1838,1201,428,1983,125,1841,538,1728,1983,811,254,1253,1983,254,1384,1384,811,1765,1326.0,1021.0,1021.0,1326.0,1765.0,1728.0,254.0,1765.0,1725.0,249.0,1253.0,254.0,1728.0,249.0,100.0,428.0,1201.0,1838.0,1765.0,1819.0,1983.0,249.0,1838.0,1728.0,1253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1244,1244,1822,1307,272,516,1371,272,1307,842,618,1244,842,1579,1579,467,618,1535,516,516,467,842,1371,262,1579,1579,474,474,865,1822,516,1657,262,1621,474,467,618,1307,1244,1579,1822,865,1579,1579,1307,842,494,1657,1244,1800,1371,1621,1657,1244,1579,1800,732,1657,842,618,272,1244,474,262,1657,1621,1657,1535,865,262,732,732,1579,1579,732,1371,1657,262,1535,272,516,262,1822,1800,732,262,1621,865,1621,1307,1822,1535,1800,474,272,1579,1822,732,272,1657,494.0,467.0,1371.0,1371.0,1621.0,842.0,842.0,1621.0,732.0,474.0,1621.0,1822.0,262.0,1621.0,1307.0,1244.0,1307.0,272.0,467.0,262.0,262.0,494.0,842.0,732.0,272.0,272.0,467.0,1621.0,1579.0,1535.0,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1072,291,1723,570,979,570,7,706,706,1072,1712,1091,1959,1723,1527,291,7,1072,1527,1723,1072,1956,1956,1956,1712,1072,1712,207,584,1072,1072,584,570,1956,1550,1956,1072,1959,291,1712,979,1959,1712,706,979,1723,680,1712,1959,680,570,1550,1091,7,584,1723,1091,1956,706,1527,1550,1091,291,1527,1959,7,484,1091,1959,291,1956,291,1723,1959,1091,1550,291,484,1550,1956,291,291,1527,291,680,1959,1712,1959,706,979,1550,207,7,1959,1959,584,584,484,484,484,979.0,484.0,1959.0,706.0,484.0,1959.0,706.0,706.0,1550.0,1072.0,706.0,979.0,207.0,291.0,484.0,1956.0,1091.0,484.0,291.0,1959.0,484.0,680.0,207.0,1550.0,291.0,207.0,584.0,7.0,584.0,1527.0,1091.0,570.0,1723.0,584.0,979.0,1527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,609,609,609,271,1731,557,1435,1731,1435,1435,1731,168,271,609,609,1669,1382,1435,718,691,1435,583,609,81,583,583,1382,1382,81,589,609,718,557,1435,691,168,1669,1382,1669,1435,1382,271,557,718,589,81,271,589,557,589,168,718,718,691,589,718,1382,609,81,1435,1382,583,81,691,1731,81,271,583,718,609,557,1435,691,1435,1382,168,1382,1731,1435,589,1669,583,691,1669,691,1435,1435,589,81,718,81,691,1731,1435,589,589,1731,718,1435,1731,168.0,271.0,691.0,557.0,168.0,271.0,168.0,557.0,583.0,609.0,691.0,557.0,81.0,583.0,589.0,1669.0,271.0,1435.0,557.0,1669.0,168.0,718.0,1669.0,718.0,583.0,718.0,271.0,583.0,81.0,81.0,1669.0,589.0,718.0,271.0,168.0,557.0,271.0,557.0,168.0,81.0,1435.0,691.0,1382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,612,1023,367,1680,1670,418,1023,583,583,1038,1023,367,1250,897,367,1250,1127,1072,1038,1729,1680,341,418,583,1680,583,424,612,125,1102,1670,583,171,612,418,125,367,612,171,1072,341,1102,424,567,612,341,1072,1250,367,1072,1250,418,424,1729,1023,125,367,1102,1038,897,567,1680,171,125,567,583,1038,341,567,367,1729,594,1072,1127,1038,567,1729,567,171,1680,1729,1072,171,594,1250,1670,567,125,1680,1102,594,424,424,1729,1102,594,612,424,897,567,1038.0,1670.0,594.0,367.0,583.0,341.0,171.0,418.0,1250.0,1023.0,1670.0,424.0,1102.0,583.0,612.0,1680.0,583.0,1670.0,1680.0,594.0,341.0,1023.0,594.0,125.0,897.0,125.0,125.0,567.0,1670.0,1038.0,1729.0,341.0,171.0,1102.0,424.0,1102.0,171.0,424.0,1250.0,1038.0,424.0,1102.0,1023.0,1680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,786,1865,1288,1375,1375,1834,803,1834,1375,1375,803,1375,1375,1621,473,1375,803,1375,1834,473,1288,240,473,1865,1288,1148,1834,473,1148,1288,803,240,473,1148,240,1621,786,473,1288,240,1865,1834,803,1621,240,803,1621,1288,1834,1865,803,1375,1148,240,803,1834,1865,473,1865,1288,473,240,786,803,1148,1621,1834,1375,786,803,803,1865,1148,1288,240,803,1375,786,473,1288,803,803,240,240,1865,1375,1148,240,786,1621,1621,1288,1621,1375,1865,786,1621,473,240,1375,1288.0,1865.0,1834.0,1834.0,473.0,1621.0,1621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1105,1721,614,1205,856,1205,1795,1861,1205,853,856,856,853,770,6,1795,1105,1794,1205,1721,1728,1861,1861,853,1795,746,746,1728,1535,467,1105,795,1205,467,614,614,467,856,1861,1861,467,1535,1535,795,467,853,1721,1721,746,1794,6,853,1105,770,770,795,770,770,467,1135,853,1535,746,1105,1721,1728,1721,856,1535,1728,856,1861,1135,746,746,1794,853,467,614,1135,1721,853,1105,1861,1535,853,614,1135,1861,1721,1135,1135,614,1105,1794,1535,795,1205,795,1105,1721.0,1535.0,856.0,746.0,1535.0,1721.0,1535.0,1535.0,1205.0,1861.0,1135.0,1721.0,614.0,853.0,1795.0,1794.0,795.0,1861.0,856.0,614.0,770.0,853.0,1205.0,1795.0,795.0,1105.0,1721.0,770.0,1795.0,1205.0,1861.0,467.0,614.0,1205.0,1794.0,1795.0,467.0,853.0,614.0,614.0,1135.0,1728.0,467.0,853.0,1721.0,795.0,6.0,856.0,1728.0,795.0,6.0,1721.0,1721.0,1205.0,1728.0,1795.0,1794.0,1728.0,770.0,6.0,746.0,1794.0,467.0,770.0,1135.0,614.0,1205.0,853.0,746.0,1135.0,1795.0,746.0,467.0,1105.0,1721.0,1105.0,,,,,,,,,,,,,,,,,,,,,,,
38,989,850,454,906,1493,298,989,727,763,454,977,727,906,197,906,989,1191,906,197,1191,850,197,727,727,197,906,906,298,763,763,763,727,989,454,1191,977,989,298,906,197,1191,989,850,727,1191,850,1493,850,989,454,977,850,977,989,906,197,763,298,989,727,727,298,989,1191,727,850,850,1191,763,977,763,1493,906,989,989,298,454,850,1191,1191,977,454,454,763,763,1493,977,977,763,977,197,298,197,454,906,989,454,906,1191,989,763.0,763.0,298.0,197.0,989.0,906.0,989.0,763.0,763.0,727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,398,1899,1564,1899,915,241,1076,398,1564,398,1899,757,1448,757,1984,915,1502,915,909,1984,915,1502,1843,757,1984,1076,1564,1368,1493,1564,1984,1843,915,1984,1843,1899,1448,757,909,1368,1789,1564,1493,909,1899,1843,909,1899,398,1843,1984,1448,1899,1448,909,1502,398,1899,1502,1564,757,1493,1564,1448,1076,398,1789,1984,1789,241,1899,757,1899,1493,241,757,398,398,1789,1789,1789,398,915,1899,1789,1564,1564,909,1493,1076,1789,1368,909,1899,1448,1368,1984,1984,915,241,1843.0,1843.0,1448.0,1564.0,915.0,915.0,1564.0,1843.0,241.0,1128.0,1368.0,1789.0,757.0,909.0,1984.0,1448.0,398.0,1368.0,1899.0,398.0,1076.0,1368.0,757.0,1789.0,1076.0,909.0,1899.0,1984.0,1984.0,1128.0,1448.0,1493.0,915.0,1564.0,1564.0,1564.0,757.0,1502.0,1493.0,757.0,1843.0,1493.0,1368.0,1502.0,1789.0,915.0,1984.0,1984.0,757.0,398.0,1899.0,915.0,1502.0,1564.0,1448.0,1368.0,398.0,1493.0,1502.0,1564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1042,1461,760,1462,82,206,209,206,1462,962,669,1027,1462,397,1488,1042,1488,1042,397,1462,1027,1488,206,209,669,1042,82,1461,1027,1027,760,1488,397,1042,82,1027,760,206,82,1461,1462,962,397,1461,1462,1042,82,1462,1462,1462,1042,397,82,1488,760,1462,669,1042,209,206,397,760,1027,206,1488,1945,1461,206,209,209,962,1945,962,962,1462,1461,1462,1488,962,1042,209,1027,397,669,1945,1488,206,669,82,1945,1042,1945,760,1042,209,1461,962,760,1042,1462,1042.0,962.0,82.0,1042.0,1945.0,1945.0,1461.0,1488.0,1488.0,669.0,209.0,82.0,209.0,962.0,1462.0,1462.0,669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,747,1460,846,167,1704,1582,846,1704,167,495,1321,747,495,747,167,495,167,1582,167,1582,1321,1460,343,343,495,846,1704,1420,1582,167,1704,747,340,1460,1704,1460,208,1582,208,747,208,1460,1460,747,1704,167,208,1704,343,1321,1460,1582,1379,747,1704,208,343,495,1321,909,167,1582,747,340,495,208,1420,1420,340,340,1321,495,167,495,167,208,208,1460,1460,340,1582,1420,1460,909,340,1379,747,1379,343,340,343,909,208,1704,1321,747,1460,343,1704,167,1420.0,1704.0,1704.0,1704.0,1460.0,340.0,167.0,1460.0,747.0,747.0,340.0,208.0,747.0,1420.0,747.0,167.0,1379.0,846.0,1460.0,208.0,846.0,747.0,1379.0,208.0,1704.0,1704.0,747.0,1321.0,167.0,1460.0,1379.0,846.0,1460.0,1582.0,909.0,1704.0,1321.0,747.0,1420.0,343.0,846.0,1704.0,1460.0,167.0,1321.0,747.0,167.0,340.0,1321.0,340.0,1420.0,1582.0,208.0,1379.0,340.0,1582.0,1420.0,846.0,1704.0,340.0,208.0,846.0,208.0,167.0,167.0,747.0,1321.0,495.0,495.0,1704.0,846.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1830,1329,451,1210,320,1329,1830,1329,1329,1644,1971,1329,320,1644,1210,1398,1971,320,935,1177,1177,451,1210,451,1398,935,1210,1210,1210,1644,1971,1329,1398,1329,1830,1329,1398,1398,1398,1329,1830,935,1644,1210,1644,233,935,1210,451,451,1971,935,1971,1644,935,1177,320,1177,1971,1177,320,935,1329,1398,1177,320,1210,1398,1830,1398,233,320,1644,1971,1644,1329,1644,451,935,233,451,935,1644,1210,1644,320,451,1830,320,1830,1644,451,1644,451,233,1644,320,1177,1210,935,1644.0,233.0,1329.0,233.0,451.0,1398.0,451.0,935.0,1830.0,1830.0,1398.0,1329.0,1398.0,451.0,1971.0,1830.0,233.0,1971.0,1830.0,1177.0,1329.0,233.0,1398.0,1398.0,935.0,1830.0,1971.0,1210.0,1177.0,935.0,1830.0,320.0,935.0,451.0,320.0,1830.0,1177.0,935.0,935.0,320.0,451.0,233.0,320.0,1177.0,1210.0,1177.0,935.0,1830.0,935.0,1398.0,1329.0,1398.0,1830.0,451.0,1210.0,1971.0,233.0,1398.0,1210.0,1329.0,1398.0,451.0,233.0,1830.0,935.0,1329.0,1398.0,1830.0,1398.0,451.0,320.0,1398.0,1398.0,935.0,1177.0,935.0,1177.0,1830.0,233.0,1830.0,1329.0,1177.0,935.0,451.0,1177.0,1971.0,935.0,1830.0,935.0,,,,,,,,,,
43,424,1186,1186,941,977,977,941,893,598,420,1411,1331,977,424,350,974,568,893,893,977,420,977,974,484,484,484,893,1625,1852,1852,977,1411,424,484,568,568,424,424,598,1625,598,598,974,1331,484,1852,893,424,424,568,598,598,893,484,484,1411,893,893,1186,420,1186,672,974,484,598,350,598,568,350,1625,598,1186,893,424,568,598,598,672,424,420,893,424,568,974,598,424,350,1331,1625,1411,893,977,350,568,1186,1186,1852,1852,941,672,1331.0,893.0,941.0,974.0,1852.0,598.0,598.0,1625.0,977.0,974.0,598.0,1411.0,1186.0,598.0,598.0,941.0,1186.0,420.0,598.0,350.0,598.0,974.0,1852.0,568.0,568.0,1411.0,977.0,420.0,1411.0,941.0,1852.0,420.0,974.0,568.0,1186.0,424.0,420.0,977.0,484.0,1852.0,424.0,1331.0,420.0,941.0,974.0,941.0,1411.0,568.0,893.0,1625.0,1411.0,672.0,1625.0,568.0,1625.0,1852.0,672.0,1852.0,484.0,672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1551,1551,1021,9,1301,1301,1046,1519,1021,456,456,9,1641,1519,1217,1217,1641,53,1352,1352,1641,93,1422,456,1217,1175,1175,1175,456,1301,1519,1217,1021,1641,456,1046,1422,53,1217,1175,1422,1519,1519,1301,1301,9,1422,1301,1551,1021,93,1519,1175,1175,1414,1175,1474,1352,1021,456,1414,1551,1217,93,53,1217,1414,1422,1422,9,1414,1046,1641,9,1422,1551,1175,9,1217,1641,456,1551,1641,1217,456,1551,456,1175,1641,1641,9,9,93,1021,1551,1641,1551,1551,1352,1641,1175.0,1422.0,1519.0,53.0,1641.0,93.0,53.0,1021.0,53.0,53.0,1301.0,1474.0,1175.0,456.0,1414.0,1641.0,1551.0,9.0,1519.0,1414.0,1046.0,1352.0,1474.0,53.0,93.0,1519.0,1414.0,1301.0,9.0,1414.0,1422.0,1046.0,1352.0,1641.0,93.0,1352.0,1414.0,53.0,1175.0,1301.0,1175.0,1021.0,1021.0,93.0,1474.0,1175.0,456.0,1422.0,1474.0,1519.0,456.0,1175.0,1551.0,1301.0,9.0,1414.0,1175.0,1021.0,1551.0,1217.0,1046.0,1352.0,1046.0,1474.0,1175.0,1175.0,1474.0,1551.0,1217.0,456.0,1021.0,456.0,1519.0,1641.0,1422.0,1352.0,1474.0,1046.0,1301.0,53.0,93.0,1301.0,1175.0,9.0,1641.0,1175.0,456.0,456.0,1046.0,1021.0,1021.0,1046.0,1422.0,1175.0,53.0,1301.0,1352.0,1175.0,53.0
45,1414,1010,944,1837,1010,1414,1010,1837,682,1837,682,1960,682,1135,682,1326,352,1414,1837,1135,150,1329,944,1073,1073,352,1414,1414,1837,1960,735,1329,352,944,1960,568,352,1414,1329,1960,735,150,1073,1010,352,1073,682,352,352,1135,1135,568,1135,568,1329,568,1414,352,1326,1960,1837,944,735,1073,682,352,1073,568,150,150,150,568,1326,1329,735,682,944,1329,150,568,1329,1414,735,735,150,150,944,1837,1837,1329,1073,1960,735,1960,1837,150,1326,1414,1073,568,568.0,1837.0,1960.0,1414.0,944.0,1414.0,1010.0,1960.0,1326.0,1960.0,1135.0,352.0,568.0,682.0,568.0,352.0,1135.0,1135.0,568.0,1326.0,1135.0,1135.0,352.0,1010.0,150.0,1010.0,352.0,735.0,568.0,1960.0,568.0,1960.0,568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1456,1339,200,785,1263,745,1339,1456,745,1339,780,471,1397,550,781,550,835,1665,785,785,781,1533,785,1726,780,781,851,300,1726,1263,1533,851,200,300,1456,1339,1665,1339,1263,1263,1533,1533,835,1397,471,1397,300,780,550,835,471,745,835,1456,1456,200,300,1397,1456,1339,200,471,1339,851,785,1665,851,785,200,300,1533,835,1533,781,1397,1533,1397,200,200,1533,851,1397,550,300,1397,1456,1456,781,200,550,1397,1726,1726,1339,550,1263,851,781,1397,1397,1397.0,1533.0,200.0,1263.0,1456.0,200.0,300.0,200.0,781.0,1456.0,300.0,785.0,745.0,1665.0,1533.0,1263.0,471.0,1339.0,851.0,200.0,1263.0,471.0,745.0,1533.0,200.0,745.0,1456.0,550.0,851.0,785.0,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,681,1341,374,1495,167,0,374,1557,1074,1942,1557,0,0,1557,1074,1557,1495,167,1341,1942,374,1557,1495,1341,374,243,1557,1495,1495,1557,681,1074,681,1495,1495,0,681,1495,1942,111,1557,0,1074,493,1495,1495,1557,493,167,243,374,1557,493,681,374,1495,1557,1074,1074,493,493,1942,1495,0,1341,1942,243,1495,1074,167,1557,167,1495,374,681,1942,1341,1942,493,1942,0,243,111,1074,1942,0,374,374,1557,111,1942,1074,167,1557,111,1557,243,681,0,374,374.0,1074.0,374.0,111.0,1074.0,374.0,243.0,1341.0,0.0,111.0,493.0,493.0,1942.0,1557.0,111.0,0.0,374.0,167.0,1341.0,0.0,1074.0,1495.0,1557.0,167.0,1942.0,374.0,111.0,243.0,1495.0,1557.0,167.0,111.0,0.0,0.0,111.0,493.0,1341.0,0.0,1557.0,374.0,243.0,374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,706,960,1060,319,213,706,339,319,1060,1497,24,339,24,1605,706,1095,1060,319,1646,339,1646,706,1649,1535,960,1095,319,211,24,1972,1605,319,213,1060,213,1915,1649,76,76,960,1605,319,1605,1605,319,319,76,76,706,211,960,24,1646,319,1535,1605,24,1095,1646,211,213,76,1060,1649,1060,339,1646,1972,1535,706,395,1535,1535,213,1972,1060,395,211,76,1972,319,1535,1060,24,339,319,395,395,1646,706,1605,24,395,211,339,319,1095,211,960,1915,1972.0,1535.0,706.0,1915.0,960.0,1649.0,24.0,211.0,1972.0,76.0,319.0,24.0,211.0,960.0,1649.0,1605.0,24.0,1605.0,24.0,1605.0,1646.0,1649.0,319.0,1497.0,1646.0,706.0,24.0,706.0,1646.0,1649.0,960.0,76.0,1915.0,1497.0,1915.0,24.0,1649.0,211.0,960.0,1095.0,76.0,1915.0,1535.0,319.0,706.0,211.0,319.0,1095.0,1060.0,339.0,960.0,395.0,1605.0,960.0,1972.0,1060.0,339.0,1972.0,1095.0,76.0,1915.0,395.0,1060.0,395.0,339.0,76.0,339.0,1060.0,1915.0,211.0,1649.0,1605.0,319.0,1649.0,76.0,960.0,1095.0,,,,,,,,,,,,,,,,,,,,,,
49,1282,811,811,1237,376,811,1210,677,1282,1411,1006,1282,168,1282,664,1411,1589,1589,68,677,1282,1006,1237,1006,1210,68,1006,376,677,376,1210,1411,68,1237,1411,1282,664,1282,68,1411,1411,1237,1006,168,811,664,168,1411,1210,168,811,811,1411,1979,1006,1006,1589,168,664,664,1210,677,1979,1006,1006,376,68,1210,376,1237,811,1210,1006,677,1237,811,1210,376,664,811,1589,1589,1411,677,1589,677,1979,68,811,677,1210,1282,1006,1411,1589,677,376,376,1210,1237,811.0,677.0,68.0,811.0,1237.0,664.0,68.0,1979.0,664.0,168.0,1006.0,664.0,664.0,1979.0,677.0,1210.0,1237.0,168.0,1210.0,1411.0,1237.0,68.0,68.0,376.0,168.0,1979.0,1006.0,1210.0,677.0,1411.0,68.0,677.0,1210.0,1006.0,1006.0,1210.0,811.0,1210.0,1006.0,664.0,1411.0,677.0,1979.0,1282.0,68.0,811.0,168.0,376.0,68.0,677.0,811.0,1979.0,1006.0,1411.0,1979.0,168.0,677.0,168.0,168.0,376.0,664.0,168.0,1411.0,677.0,1006.0,376.0,1979.0,1210.0,811.0,1282.0,376.0,376.0,677.0,68.0,68.0,664.0,1237.0,1979.0,677.0,1589.0,1411.0,1237.0,376.0,677.0,1210.0,1237.0,168.0,664.0,1979.0,664.0,677.0,376.0,1282.0,1006.0,677.0,1006.0,,,
